Transaction_ID,Transaction_Date,Customer_ID,Product_Name,Quantity,Price,Payment_Method,Transaction_Status,Error_Missing_Transaction_ID,Error_Invalid_Transaction_ID,Error_Duplicate_Transaction_ID,Error_Missing_Customer_ID,Error_Invalid_Customer_ID,Error_Missing_Date,Error_Invalid_Date,Error_Missing_Product,Error_Invalid_Product,Error_Missing_Quantity,Error_Invalid_Quantity,Error_Missing_Price,Error_Invalid_Price_Format,Error_Invalid_Price_Value,Error_Missing_Payment_Method,Error_Nonstandard_Payment,Error_Missing_Status,Error_Nonstandard_Status,Error_Count,Error_Type,Is_Anomaly
T91935,2023-12-01,C3315,Coffee Machine,6.0,-548.8974530673754,creditcard,Pending,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,Invalid Price Value | Nonstandard Payment Method,1
T91936,,C3748,Headphones,648.0,641.7759581818299,Cash,complete,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,Missing Date | Nonstandard Status,1
T91937,2024-03-10,C2490,Laptop,-1.0,-209.01325204986472,Credit Card,Completed,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,Invalid Quantity | Invalid Price Value,1
T91938,2025-02-30,C3923,Smartphone,-9.0,-639.3491202431226,pay pal,Pending,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,4,Invalid Date | Invalid Quantity | Invalid Price Value | Nonstandard Payment Method,1
T91939,2023-13-01,,Laptop,6.0,,pay pal,Failed,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,5,Missing Customer ID | Invalid Customer ID | Invalid Date | Missing Price | Nonstandard Payment Method,1
T91940,2023-13-01,C358,Smartphone,-4.0,438.0011835581624,Credit Card,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,3,Invalid Date | Invalid Quantity | Missing Status,1
T91941,2023-13-01,C3995,Smartphone,-2.0,-494.76474451201375,Cash,Pending,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,3,Invalid Date | Invalid Quantity | Invalid Price Value,1
T91942,2021-11-30,C1934,Smartphone,937.0,,creditcard,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,3,Missing Price | Nonstandard Payment Method | Missing Status,1
T91943,,C1246,Tablet,211.0,211.5802188333191,pay pal,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,Missing Date | Nonstandard Payment Method | Missing Status,1
T91944,2023-13-01,C4109,Tablet,8.0,-196.84923692494408,credit card,completed,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,4,Invalid Date | Invalid Price Value | Nonstandard Payment Method | Nonstandard Status,1
T91945,2023-13-01,C3237,Coffee ,3.0,$782.03,Credit Card,Pending,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,Invalid Date | Invalid Product,1
T91946,2025-02-30,C2874,Coffee Machine,4.0,,PayPal ,Pending,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,Invalid Date | Missing Price,1
T91947,2025-02-30,C2768,Laptop,10.0,,PayPal,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,3,Invalid Date | Missing Price | Missing Status,1
T91948,2021-05-31,C3484,Laptop,665.0,,PayPal ,Failed,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Missing Price,1
T91949,2025-02-30,C4905,Laptop,,409.8335934054891,creditcard,completed,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,4,Invalid Date | Missing Quantity | Nonstandard Payment Method | Nonstandard Status,1
T91950,2025-02-30,C3001,Coffee Machine,-9.0,-751.8357925420489,creditcard,completed,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,5,Invalid Date | Invalid Quantity | Invalid Price Value | Nonstandard Payment Method | Nonstandard Status,1
T91951,2023-05-15,C3180,Smartphone,,194.27812386546762,Credit Card,Pending,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Missing Quantity,1
T91952,2025-02-30,C1901,Smartphone,8.0,-820.3273726105906,PayPal ,complete,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,3,Invalid Date | Invalid Price Value | Nonstandard Status,1
T91953,2025-02-30,C3409,Smartphone,7.0,959.6419863843547,pay pal,Completed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,Invalid Date | Nonstandard Payment Method,1
T91954,2025-02-30,C4370,Laptop,190.0,,creditcard,complete,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,4,Invalid Date | Missing Price | Nonstandard Payment Method | Nonstandard Status,1
T91955,2023-13-01,C3899,Coffee Machine,728.0,-409.5947897819998,pay pal,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,4,Invalid Date | Invalid Price Value | Nonstandard Payment Method | Missing Status,1
T91956,2020-01-10,C108,Smartphone,111.0,395.5957765630315,creditcard,complete,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,Nonstandard Payment Method | Nonstandard Status,1
T91957,2023-13-01,,Tablet,524.0,200.03274825359935,PayPal,completed,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,5,Duplicate Transaction ID | Missing Customer ID | Invalid Customer ID | Invalid Date | Nonstandard Status,1
T91958,2025-02-30,C1000,Laptop,-6.0,,PayPal,,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,4,Invalid Date | Invalid Quantity | Missing Price | Missing Status,1
T91959,2023-13-01,C4046,Headph,9.0,,credit card,Pending,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,4,Invalid Date | Invalid Product | Missing Price | Nonstandard Payment Method,1
T91960,2025-02-30,C4949,Tablet,661.0,-814.5036839361536,Credit Card,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,Invalid Date | Invalid Price Value | Missing Status,1
T91961,2025-02-30,C1077,Smartphone,3.0,,PayPal ,Failed,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,Invalid Date | Missing Price,1
T91962,2023-13-01,C2803,Tablet,363.0,-503.49870746873773,PayPal,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,Invalid Date | Invalid Price Value | Missing Status,1
T91963,2023-13-01,C3775,Tablet,-8.0,-843.8602770633279,PayPal,completed,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,4,Invalid Date | Invalid Quantity | Invalid Price Value | Nonstandard Status,1
T91964,2023-13-01,C3639,Tablet,-1.0,,Credit Card,Failed,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,3,Invalid Date | Invalid Quantity | Missing Price,1
T91965,2022-09-12,C3759,Smartphone,298.0,,PayPal,Pending,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Missing Price,1
T91966,2022-05-13,C1251,Headphones,1.0,836.9484643848087,pay pal,Failed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Nonstandard Payment Method,1
T91967,2023-13-01,C1208,Laptop,,$-402.82,Credit Card,Failed,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,3,Invalid Date | Missing Quantity | Invalid Price Value,1
T91968,2025-02-30,C2788,Headphones,499.0,-360.3749474770956,PayPal,Failed,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,Invalid Date | Invalid Price Value,1
,2020-07-25,,Coffee Machine,-6.0,-757.0254112477145,Cash,Completed,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,6,Missing Transaction ID | Invalid Transaction ID | Missing Customer ID | Invalid Customer ID | Invalid Quantity | Invalid Price Value,1
T91970,2023-13-01,C2086,Tablet,5.0,644.2528379845039,Cash,Failed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Invalid Date,1
T91971,2022-05-04,C774,Head,6.0,,PayPal ,Failed,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,Invalid Product | Missing Price,1
T91972,2025-02-30,C4666,Coffee Machine,8.0,84.62036723769054,PayPal,completed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,Invalid Date | Nonstandard Status,1
T91973,2023-13-01,C1697,Headphones,-7.0,,PayPal,complete,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,4,Invalid Date | Invalid Quantity | Missing Price | Nonstandard Status,1
T91974,2025-02-30,C817,Headphones,,792.4314982908614,PayPal,Pending,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,Invalid Date | Missing Quantity,1
,,C4119,Headphones,-8.0,,PayPal,Failed,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,5,Missing Transaction ID | Invalid Transaction ID | Missing Date | Invalid Quantity | Missing Price,1
T91976,2025-02-30,C1963,Smartphone,334.0,,creditcard,Failed,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3,Invalid Date | Missing Price | Nonstandard Payment Method,1
T91977,2022-06-05,C3175,Smartphone,-7.0,681.8071155738978,Cash,Completed,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Invalid Quantity,1
T91978,2023-13-01,C644,Headphones,236.0,,credit card,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,4,Invalid Date | Missing Price | Nonstandard Payment Method | Missing Status,1
T91979,2024-10-13,C2482,Laptop,946.0,,credit card,complete,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,3,Missing Price | Nonstandard Payment Method | Nonstandard Status,1
T91980,2023-09-26,C2621,Coffee Machine,3.0,,PayPal ,completed,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,Missing Price | Nonstandard Status,1
T91981,2023-13-01,C657,Smartphone,8.0,,Credit Card,completed,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,3,Invalid Date | Missing Price | Nonstandard Status,1
T91982,2025-02-30,C4046,Smartphone,6.0,,credit card,completed,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,4,Invalid Date | Missing Price | Nonstandard Payment Method | Nonstandard Status,1
T91983,2023-13-01,C2252,Smartphone,-8.0,,pay pal,Failed,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,Invalid Date | Invalid Quantity | Missing Price | Nonstandard Payment Method,1
T91984,2025-02-30,C2765,Coffee Machine,-7.0,937.4297071629732,Credit Card,complete,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,3,Invalid Date | Invalid Quantity | Nonstandard Status,1
T91985,,C1883,Tablet,886.0,608.1970657315366,Cash,Failed,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Missing Date,1
T91986,,C985,Coffee Machine,665.0,-718.151729213005,credit card,Failed,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,3,Missing Date | Invalid Price Value | Nonstandard Payment Method,1
T91987,2023-13-01,C1338,Smartphone,492.0,-546.1328192382617,pay pal,Pending,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,3,Invalid Date | Invalid Price Value | Nonstandard Payment Method,1
T91988,2021-09-03,C3199,Headphones,822.0,407.2872753332412,credit card,Completed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Nonstandard Payment Method,1
T91989,2025-02-30,C1994,Laptop,,-110.32300040016491,PayPal ,Completed,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,3,Invalid Date | Missing Quantity | Invalid Price Value,1
T91990,2025-02-30,C1806,Headphones,7.0,-212.63357840414835,Credit Card,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,Invalid Date | Invalid Price Value | Missing Status,1
T91991,,C4334,Lapt,-10.0,-232.5802315217552,PayPal,,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,5,Missing Date | Invalid Product | Invalid Quantity | Invalid Price Value | Missing Status,1
T91992,,C006,Smartphone,-7.0,,PayPal ,complete,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,4,Missing Date | Invalid Quantity | Missing Price | Nonstandard Status,1
T91993,,C3180,Tablet,189.0,,pay pal,complete,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,4,Missing Date | Missing Price | Nonstandard Payment Method | Nonstandard Status,1
T91994,2023-13-01,C4034,Laptop,830.0,,creditcard,Completed,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3,Invalid Date | Missing Price | Nonstandard Payment Method,1
T91995,2023-13-01,C263,Coffee Machine,-3.0,,PayPal,completed,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,4,Invalid Date | Invalid Quantity | Missing Price | Nonstandard Status,1
,,C225,Coffee Machine,738.0,$-809.27,pay pal,Pending,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,5,Missing Transaction ID | Invalid Transaction ID | Missing Date | Invalid Price Value | Nonstandard Payment Method,1
T91997,2025-02-30,C3337,Tablet,502.0,-109.81111454973541,credit card,completed,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,4,Invalid Date | Invalid Price Value | Nonstandard Payment Method | Nonstandard Status,1
T91998,2025-02-30,C4680,Smartphone,1.0,-420.0115779021942,pay pal,Pending,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,3,Invalid Date | Invalid Price Value | Nonstandard Payment Method,1
T91999,2023-13-01,C4246,Smartphone,-2.0,-961.2240531843669,creditcard,Pending,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,4,Invalid Date | Invalid Quantity | Invalid Price Value | Nonstandard Payment Method,1
T92000,2023-13-01,C1478,Laptop,3.0,,creditcard,completed,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,4,Invalid Date | Missing Price | Nonstandard Payment Method | Nonstandard Status,1
T92001,2025-02-30,C1808,Smartphone,669.0,,Credit Card,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,3,Invalid Date | Missing Price | Missing Status,1
T92002,2025-02-30,C3090,Coffee Machine,330.0,-366.80479696882173,credit card,Failed,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,3,Invalid Date | Invalid Price Value | Nonstandard Payment Method,1
T92003,2023-13-01,C631,Coffee Machine,7.0,,Cash,complete,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,3,Invalid Date | Missing Price | Nonstandard Status,1
T92004,2025-02-30,C095,Coffee Machine,9.0,927.7179631558691,Cash,Pending,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Invalid Date,1
T92005,2025-02-30,C3984,Coffee Machine,-5.0,-93.0008417415819,Credit Card,completed,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,4,Invalid Date | Invalid Quantity | Invalid Price Value | Nonstandard Status,1
T92006,2023-13-01,C2810,Smartphon,4.0,352.82630250166324,creditcard,Completed,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,3,Invalid Date | Invalid Product | Nonstandard Payment Method,1
T92007,,C2435,Smartphone,-9.0,,creditcard,completed,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,5,Missing Date | Invalid Quantity | Missing Price | Nonstandard Payment Method | Nonstandard Status,1
T92008,2023-13-01,C3639,Headphones,6.0,549.0503759000878,creditcard,Completed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,Invalid Date | Nonstandard Payment Method,1
T92009,2025-02-30,C2010,Tablet,5.0,-551.9618154138674,Credit Card,complete,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,3,Invalid Date | Invalid Price Value | Nonstandard Status,1
T92010,,C4741,Laptop,480.0,246.250426689801,credit card,Pending,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,Missing Date | Nonstandard Payment Method,1
T92011,2025-02-30,C2144,Laptop,4.0,-213.0233740075156,creditcard,Failed,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,3,Invalid Date | Invalid Price Value | Nonstandard Payment Method,1
T92012,,C2739,Sma,935.0,,creditcard,Failed,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,4,Missing Date | Invalid Product | Missing Price | Nonstandard Payment Method,1
T92013,2025-02-30,C561,Tablet,-10.0,309.12300316626926,credit card,Pending,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,3,Invalid Date | Invalid Quantity | Nonstandard Payment Method,1
T92014,2023-13-01,C4227,Coffee Machine,9.0,317.1255423061311,credit card,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3,Invalid Date | Nonstandard Payment Method | Missing Status,1
T92015,2025-02-30,C2507,Tablet,8.0,-321.7930025376244,Credit Card,complete,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,3,Invalid Date | Invalid Price Value | Nonstandard Status,1
T92016,2023-13-01,C3852,Laptop,-1.0,-272.89954464120024,PayPal ,Pending,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,3,Invalid Date | Invalid Quantity | Invalid Price Value,1
T92017,2025-02-30,C4331,Headphones,-7.0,,pay pal,completed,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,5,Invalid Date | Invalid Quantity | Missing Price | Nonstandard Payment Method | Nonstandard Status,1
T92018,2023-02-06,C3663,Coffee Machine,9.0,,PayPal ,complete,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,Missing Price | Nonstandard Status,1
T92019,2025-02-30,C3762,Headphones,415.0,,PayPal ,Pending,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,Invalid Date | Missing Price,1
T92020,2025-02-30,C4157,Smartphone,10.0,237.8276070128693,creditcard,Pending,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,Invalid Date | Nonstandard Payment Method,1
T92021,2022-09-23,C1719,Headphones,3.0,939.2055990295703,pay pal,completed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,Nonstandard Payment Method | Nonstandard Status,1
T92022,2021-06-13,C2134,Laptop,-7.0,837.8223364893508,PayPal,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,Invalid Quantity | Missing Status,1
T92023,2025-02-30,C4491,Coffee Machine,9.0,756.8864254700654,credit card,completed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3,Invalid Date | Nonstandard Payment Method | Nonstandard Status,1
T92024,2020-02-02,C198,Coffee Machine,-9.0,-976.4019035557369,Credit Card,Pending,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,Invalid Quantity | Invalid Price Value,1
T92025,2022-12-09,C4020,Headphones,4.0,,pay pal,Completed,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,Missing Price | Nonstandard Payment Method,1
T92026,2020-08-17,C4966,Coffee Machine,-1.0,,PayPal,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,3,Invalid Quantity | Missing Price | Missing Status,1
T92027,2025-02-30,C2815,Tablet,9.0,,PayPal,Pending,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,Invalid Date | Missing Price,1
T64710,2025-02-30,C4329,Laptop,3.0,-566.927352387647,creditcard,,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,5,Duplicate Transaction ID | Invalid Date | Invalid Price Value | Nonstandard Payment Method | Missing Status,1
T92029,2025-02-30,C4961,Coffee Machine,6.0,,creditcard,Completed,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3,Invalid Date | Missing Price | Nonstandard Payment Method,1
T92030,2023-13-01,C318,Smartphone,10.0,-802.4923295269908,creditcard,completed,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,4,Invalid Date | Invalid Price Value | Nonstandard Payment Method | Nonstandard Status,1
T92031,2023-13-01,C3377,Smartphone,8.0,572.8632053525961,PayPal ,completed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,Invalid Date | Nonstandard Status,1
,2023-13-01,C2972,Headphones,511.0,,PayPal ,Completed,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,Missing Transaction ID | Invalid Transaction ID | Invalid Date | Missing Price,1
T92033,2025-02-30,C1310,Tablet,888.0,687.4638964347905,Credit Card,Completed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Invalid Date,1
T92034,2022-09-29,C1134,Coffee Machine,,,PayPal ,Pending,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,Missing Quantity | Missing Price,1
T92035,,C1761,L,9.0,866.6209288217484,credit card,complete,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,4,Missing Date | Invalid Product | Nonstandard Payment Method | Nonstandard Status,1
T92036,2023-13-01,C4580,Smartphone,156.0,,PayPal ,complete,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,3,Invalid Date | Missing Price | Nonstandard Status,1
T92037,2024-05-02,C4074,Coffee Machine,-7.0,-195.59062427554056,creditcard,complete,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,4,Invalid Quantity | Invalid Price Value | Nonstandard Payment Method | Nonstandard Status,1
T92038,2025-02-30,C2088,Laptop,701.0,$624.97,Cash,Failed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Invalid Date,1
T92039,2023-13-01,C2125,Tablet,481.0,-921.5459675807674,PayPal,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3,Invalid Date | Invalid Price Value | Missing Status,1
T92040,2025-02-30,C1215,Laptop,-6.0,,pay pal,Completed,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,Invalid Date | Invalid Quantity | Missing Price | Nonstandard Payment Method,1
T92041,2025-02-30,,Coffee Machine,,$-892.59,pay pal,complete,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,7,Missing Customer ID | Invalid Customer ID | Invalid Date | Missing Quantity | Invalid Price Value | Nonstandard Payment Method | Nonstandard Status,1
T92042,,C2211,Coffee Machine,750.0,-60.753766068446794,Cash,complete,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3,Missing Date | Invalid Price Value | Nonstandard Status,1
T92043,2023-13-01,C1377,Tablet,-6.0,-862.3678301073845,Credit Card,complete,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,4,Invalid Date | Invalid Quantity | Invalid Price Value | Nonstandard Status,1
T92044,2023-12-12,C368,Coffee Machine,-10.0,-302.3767695780499,Cash,completed,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,3,Invalid Quantity | Invalid Price Value | Nonstandard Status,1
T92045,2021-03-19,C4344,Laptop,984.0,634.8631243395604,credit card,complete,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,Nonstandard Payment Method | Nonstandard Status,1
T92046,2025-02-30,C4255,Smartphone,267.0,-985.0044961803479,pay pal,Failed,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,3,Invalid Date | Invalid Price Value | Nonstandard Payment Method,1
T92047,2025-02-30,C3611,Coffee Machine,5.0,756.3512103060685,pay pal,Failed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,Invalid Date | Nonstandard Payment Method,1
T92048,2023-13-01,C1611,Coffee Machine,619.0,,credit card,complete,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,4,Invalid Date | Missing Price | Nonstandard Payment Method | Nonstandard Status,1
T92049,2025-02-30,C291,Headphones,-3.0,,PayPal ,,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,4,Invalid Date | Invalid Quantity | Missing Price | Missing Status,1
T92050,2021-07-02,C1665,H,819.0,895.2824009429039,creditcard,Failed,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,Invalid Product | Nonstandard Payment Method,1
T92051,2024-03-04,C2044,Coffee Machine,282.0,$-876.09,Cash,complete,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,Invalid Price Value | Nonstandard Status,1
T92052,2025-02-30,C1011,Laptop,431.0,,pay pal,Completed,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3,Invalid Date | Missing Price | Nonstandard Payment Method,1
T92053,2023-13-01,C214,Coffee Machine,3.0,-328.83642568265225,Cash,Failed,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,Invalid Date | Invalid Price Value,1
,2023-07-13,C1627,Headphones,-1.0,,creditcard,complete,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,6,Missing Transaction ID | Invalid Transaction ID | Invalid Quantity | Missing Price | Nonstandard Payment Method | Nonstandard Status,1
T92055,2025-02-30,C3970,Headphones,-8.0,-526.6765702259798,creditcard,Failed,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,4,Invalid Date | Invalid Quantity | Invalid Price Value | Nonstandard Payment Method,1
T92056,,C4533,Headphones,-10.0,-373.8926140890145,PayPal ,,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,4,Missing Date | Invalid Quantity | Invalid Price Value | Missing Status,1
T92057,2023-13-01,C1787,Headphones,-4.0,656.6350464376418,pay pal,Completed,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,3,Invalid Date | Invalid Quantity | Nonstandard Payment Method,1
T92058,2025-02-30,C1961,Smartphone,-3.0,,PayPal,Completed,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,3,Invalid Date | Invalid Quantity | Missing Price,1
T92059,2025-02-30,C3333,Smartphone,610.0,,pay pal,Failed,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3,Invalid Date | Missing Price | Nonstandard Payment Method,1
T92060,2023-13-01,C2976,Laptop,-6.0,815.9479335295784,Credit Card,Completed,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,Invalid Date | Invalid Quantity,1
T92061,2023-13-01,C1839,Smartphone,1.0,-170.38212254877192,pay pal,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,4,Invalid Date | Invalid Price Value | Nonstandard Payment Method | Missing Status,1
T92062,2023-13-01,C3846,Headphones,-2.0,-686.5247293737427,Cash,complete,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,4,Invalid Date | Invalid Quantity | Invalid Price Value | Nonstandard Status,1
T92063,2020-03-17,C536,Smartphone,-5.0,-712.4674992048767,PayPal,complete,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,3,Invalid Quantity | Invalid Price Value | Nonstandard Status,1
T92064,2020-03-28,C1666,Laptop,540.0,-841.2702357905923,Cash,Pending,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Invalid Price Value,1
T92065,2025-02-30,C567,S,150.0,-481.0025797038286,PayPal ,completed,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,4,Invalid Date | Invalid Product | Invalid Price Value | Nonstandard Status,1
T92066,2023-13-01,C2347,Coffee Machine,535.0,887.9185628444515,creditcard,Completed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,Invalid Date | Nonstandard Payment Method,1
